time,wx,wy,wz
1.627,-0.00,0.00,0.00
1.628,-0.00,0.00,0.00
1.629,-0.00,-0.00,-0.00
1.631,-0.00,-0.00,0.00
1.634,-0.00,0.00,0.00
1.636,-0.00,0.00,0.00
1.639,-0.00,0.00,0.00
1.644,-0.00,-0.00,-0.00
1.644,-0.00,0.00,0.00
1.646,-0.00,-0.00,-0.00
1.648,-0.00,-0.00,-0.00
1.651,-0.00,-0.00,-0.00
1.653,-0.00,0.00,-0.00
1.656,0.00,-0.00,-0.00
1.659,-0.00,-0.00,-0.00
1.661,-0.00,0.00,-0.00
1.663,-0.00,0.00,-0.00
1.666,0.00,-0.00,-0.00
1.668,-0.00,-0.00,-0.00
1.671,0.00,0.00,-0.00
1.68,0.00,-0.00,-0.00
1.68,-0.00,0.00,-0.00
1.681,-0.00,0.00,-0.00
1.681,0.00,0.00,-0.00
1.683,0.00,-0.00,-0.00
1.685,0.00,0.00,-0.00
1.688,0.00,0.00,-0.00
1.695,0.00,-0.00,-0.00
1.696,0.00,-0.00,-0.00
1.697,0.00,0.00,-0.00
1.698,0.00,-0.00,-0.00
1.7,-0.00,0.00,-0.00
1.703,-0.00,0.00,-0.00
1.706,-0.00,0.00,-0.00
1.708,-0.00,-0.00,-0.00
1.71,-0.00,0.00,-0.00
1.714,-0.00,-0.00,-0.00
1.718,-0.00,0.00,-0.00
1.718,-0.00,-0.00,-0.00
1.72,-0.00,0.00,-0.00
1.722,-0.00,0.00,-0.00
1.727,-0.00,0.00,-0.00
1.728,-0.00,-0.00,-0.00
1.73,0.00,0.00,-0.00
1.732,-0.00,0.00,-0.00
1.735,-0.00,-0.00,-0.00
1.737,-0.00,0.00,-0.00
1.744,-0.00,0.00,-0.00
1.745,-0.00,-0.00,-0.00
1.745,0.00,0.00,-0.00
1.748,-0.00,0.00,-0.00
1.75,-0.00,0.00,-0.00
1.752,-0.00,-0.00,-0.00
1.754,-0.00,0.00,-0.00
1.76,-0.00,0.00,-0.00
1.761,-0.00,0.00,-0.00
1.77,-0.00,0.00,-0.00
1.771,0.00,-0.00,-0.00
1.772,-0.00,0.00,-0.00
1.772,0.00,0.00,-0.00
1.772,0.00,-0.00,-0.00
1.779,0.00,0.00,-0.00
1.779,0.00,0.00,-0.00
1.78,0.00,0.00,-0.00
1.783,0.00,0.00,-0.00
1.783,0.00,-0.00,-0.00
1.786,0.00,0.00,-0.00
1.789,0.00,0.00,-0.00
1.794,0.00,0.00,-0.00
1.795,0.00,-0.00,-0.01
1.797,0.00,0.00,-0.00
1.798,0.00,0.00,-0.00
1.801,0.00,-0.00,-0.00
1.804,0.00,-0.00,-0.01
1.806,0.00,0.00,-0.00
1.811,0.00,0.00,-0.01
1.811,0.00,-0.00,-0.00
1.814,0.01,0.00,-0.00
1.816,0.00,0.00,-0.00
1.818,0.00,-0.00,-0.00
1.821,0.00,0.00,-0.00
1.825,0.00,0.00,-0.00
1.826,0.00,0.00,-0.00
1.829,-0.00,0.00,-0.00
1.831,0.00,0.00,-0.00
1.834,0.00,0.00,-0.00
1.836,0.00,0.00,-0.00
1.838,0.00,0.00,-0.00
1.842,0.00,-0.00,-0.00
1.845,0.00,-0.00,-0.00
1.846,0.00,-0.00,-0.00
1.849,0.00,0.00,-0.00
1.851,0.00,-0.00,-0.00
1.853,0.00,0.00,-0.00
1.856,0.00,-0.00,-0.00
1.861,0.00,-0.00,-0.00
1.861,-0.00,0.00,-0.00
1.864,0.00,0.00,-0.00
1.865,-0.00,0.00,-0.00
1.868,-0.00,-0.00,-0.00
1.87,0.00,-0.00,-0.00
1.873,-0.00,0.00,-0.00
1.88,-0.00,0.00,-0.00
1.88,0.00,-0.00,-0.00
1.881,-0.00,-0.00,-0.00
1.883,-0.00,-0.00,-0.00
1.885,-0.00,-0.00,-0.00
1.888,-0.00,0.00,-0.00
1.892,-0.00,0.00,-0.01
1.893,0.00,-0.00,-0.01
1.895,0.00,-0.00,-0.01
1.897,-0.00,0.00,-0.01
1.9,-0.00,-0.00,-0.01
1.902,0.00,0.00,-0.01
1.905,-0.00,-0.00,-0.00
1.909,-0.00,0.00,-0.01
1.911,-0.00,-0.00,-0.01
1.912,-0.00,-0.00,-0.01
1.915,-0.00,0.00,-0.01
1.917,-0.00,0.00,-0.01
1.92,-0.00,-0.00,-0.01
1.922,-0.00,-0.00,-0.01
1.926,0.00,-0.00,-0.01
1.927,-0.00,0.00,-0.01
1.93,0.00,-0.00,-0.01
1.932,-0.00,-0.00,-0.01
1.934,-0.00,0.00,-0.01
1.937,0.00,-0.00,-0.01
